temperature,pressure,humidity
0.5410229134624244,0.5335561815885715,0.7732916220295831
0.5341496026130247,0.7567669236391696,0.14851564220359384
0.13671596641049633,0.45959664091998864,0.3306999537430927
0.24876525972933794,0.4082215734020749,0.4708994619098083
0.3888670093824985,0.5897782687307083,0.785665270346695
0.3130142586663439,0.5335561815885715,0.16857643325247484
0.07849212764648372,0.6247098863455416,0.22004423096870548
0.7413869214445731,0.4622652641330176,0.42798025941342216
0.213968173584696,0.5438270729222597,0.18904962796529567
0.48909176979041213,0.3021988828361528,0.4319019030182464
0.17538047225115738,0.5209167286703955,0.3434061800698885
0.6198739683059885,0.772185280292125,0.24787755522684235
0.7774717213347669,0.711794713306582,0.8910293731517209
0.7768974249871153,0.5249105281443721,0.0676711639071392
0.41464708608878065,0.5886477484516272,0.8908214284469151
0.8932612789311477,0.535103076998112,0.43129003030179996
0.7550202612311051,0.5046417378295874,0.12568540990282456
0.7027212056991933,0.550840079903362,0.26922783361296954
0.8376898419050808,0.5335561815885715,0.48064092564525185
0.8272980500532238,0.5118203960739452,0.8304965422496795
0.5162805137108645,0.6314443703756784,0.6067743725852575
0.9127539116133842,0.5162324897483241,0.40852990870930356
0.10126227814677946,0.5014610117043823,0.2939203868609253
0.08100988572849499,0.5032102389682798,0.9762077193642452
0.8404973297323081,0.6498534506895248,0.7415743333935481
0.9043012976048527,0.5259144978997353,0.2871534557849296
0.9286665815299763,0.4991390741642534,0.727938567524637
0.5297136146059195,0.5627255570441099,0.04995964039710705
0.8667507161402775,0.4133348819725595,0.724621240388664
0.6154505210088205,0.4962690612205525,0.9092549408420565
0.8648599891418928,0.5792489030433455,0.2607504604796517
0.06940933048773934,0.6362350056160704,0.22950803659197844
0.5072471077551054,0.7987877013730729,0.8481997628635263
0.7114770532660447,0.4447920886816284,0.32888629648427675
0.4346666258259323,0.48493288434191506,0.593559197369429
0.0530523267974522,0.659095938551549,0.0700683079424004
0.8190211567126836,0.5553433444898177,0.6733569134497286
0.07140913698242246,0.4476244465723873,0.5297952959991804
0.9494670533173165,0.5335561815885715,0.036671780290440874
0.5724695605871811,0.5236953981368263,0.8666257775469405
0.8185998009442624,0.34401544947789153,0.7686539603588249
0.03557440511516652,0.008354310695474487,0.37640421341510233
0.5589745172553416,0.5281202362618777,0.1829241807225478
0.2729760604806629,0.486528798081872,0.959373033476065
0.2843580537667284,0.5677314747554529,0.5644716161333586
0.3337730756476228,0.5872303838892868,0.12408189530539188
0.40555780690963783,0.5934805100447474,0.15237759850081806
0.7099068389899196,0.46987934199318826,0.6667007854502632
0.4218977524370998,0.850702071979403,0.8639062502212055
0.04288130792986833,0.5058226966298556,0.3510435274533085
0.28639956361303265,0.49753923928043015,0.2531898388596024
0.28515644490495884,0.5682392705430362,0.5986540265783538
0.4194030599460571,0.5029155058857349,0.36704605830631876
0.24330069383489994,0.39926500028462464,0.4641570061561373
0.6900253526401824,0.5305877532121945,0.21882044577560064
0.1541871375441477,0.5331533537829074,0.84902980970381
0.4782556750574892,0.545781807492588,0.2674526741795894
0.6577183573427944,0.6443222476654809,0.05447524037519491
0.7337501685256561,0.5463698561549657,0.8163545933365962
0.6887467685151695,0.4925240333503899,0.7744810453629593
0.10193829509494157,0.25334960729407763,0.014886589642887589
0.6193672860781004,0.5531846697102849,0.6517648528117639
0.6037826897698219,0.5349939141383956,0.08741703607307573
0.5868621661671783,0.5335561815885715,0.7378325800492773
0.6627885458997874,0.5898391193640342,0.7193217391620945
0.8200965861573221,0.6000551887681079,0.2570047903528638
0.6542484677297652,0.4276590828870513,0.4327004724214663
0.710628301371553,0.5044918730843695,0.9310682963788958
0.5929910128661101,0.49302557194931135,0.9592037613006575
0.9772961685054101,0.5379657540272333,0.9179178399447896
0.05058240985530971,0.5335561815885715,0.5535130075618613
0.590044948513654,0.5614627213745884,0.44211016208666765
0.18654314722234389,0.5176782123883559,0.10503905524900153
0.7567842968794022,0.4447920886816284,0.32888629648427675
0.4182019426525513,0.5243749096914251,0.17470967520368627
0.0970944249188489,0.5140705391625436,0.29582842100760653
0.2033507114181866,0.5648772850665856,0.9491533082050425
0.7513821955411256,0.5048890510803496,0.9477922550964052
0.9311820253806554,0.5230917531568955,0.6073539580013284
0.09077462307264406,0.4605926326814062,0.814871232694684
0.4755334115064179,0.5326434622466439,0.5342615779020723
0.4453619846049178,0.6805386570502735,0.9193072280280649
0.5268678093949904,0.4493946914378434,0.12693067374327305
0.08787137318801108,0.608195289894423,0.2243302958945529
0.6159765844573312,0.4940836083306515,0.923628380437513
0.19135156454223667,0.4050393451003229,0.5014355348849526
0.2472808098411552,0.5335561815885715,0.45146602455735846
0.4118656519505396,0.5393339160457113,0.1882018065028886
0.6198062278998738,0.5115310949054541,0.7752335280616611
0.48249016877815387,0.10278470362771508,0.468228708215455
0.5056235755173298,0.5277037183792346,0.2436955582385543
0.627800023904988,0.5553789508350987,0.4422274441700952
0.2270330784755611,0.4037150962194683,0.4641570061561373
0.6796235743216833,0.5644857749635904,0.2108780819406845
0.28502737006973355,0.06461149601770033,0.8409692043193363
0.33428112020649736,0.4427029561273738,0.2615704452753323
0.6235456129256672,0.4865104097678262,0.20939165012359562
0.9702769113716511,0.6936824142534754,0.1297645959184425
0.038775473861075715,0.6092354011222978,0.23953369718721254
0.0502142630756387,0.638514459821191,0.06618610543388392
0.34225480612863446,0.5335561815885715,0.3560554999946312
0.11082891973314657,0.6567548396362614,0.15443446978072797
0.7170182641122692,0.5635541278224737,0.9694143054768283
0.21468251911938108,0.41770965615326683,0.49622928009112494
0.8002426872646741,0.749905095619396,0.8668256905884828
0.5689696603128306,0.5574100831974227,0.9738979140970291
0.016506037879618907,0.5285216874966254,0.41750092445563175
0.6693613773875516,0.35235931539724674,0.5442161853916815
0.6736333941100318,0.3441465815117837,0.8531798168904818
0.9005953652224071,0.6857879125371534,0.04852587697519345
0.3479354724123541,0.5335561815885715,0.2191731713691615
0.1371728086435816,0.478519748103333,0.3662718772750605
0.9235919525819275,0.6025924444977798,0.1986733861108093
0.5976110825802975,0.5294419845969179,0.5158013229488713
0.6025274482509996,0.42631695165802247,0.6106640669519143
0.48864934694647644,0.5107694571031081,0.09838796585238328
0.6868972852132459,0.6967520000041184,0.05103114004173292
0.3641993674165266,0.5738210829428781,0.2012172490037935
0.19732893212092095,0.0675309146165734,0.34362427868948464
0.695254799488756,0.5049792975040324,0.9282707687541001
0.5401407842890199,0.4110546110864716,0.627609216649562
0.28110521270905264,0.48327348770796413,0.7109564983614912
0.42387963543586904,0.47808011340855805,0.9454322133031327
0.8291269853436946,0.4815746764425838,0.8835346809917735
0.5664980069333604,0.3435089393559822,0.8982012232325243
0.2015905475328853,0.5311880333134023,0.24140995910899427
0.9648737053672817,0.6371544111770465,0.0504308376173119
0.6042521076792265,0.7283026118903998,0.08904181227327973
0.14811042198674873,0.11358089253327891,0.6974018914192036
0.25467602857125904,0.5371929973163436,0.5185808957253294
0.6971151766858606,0.5312419262745256,0.6923005486642073
0.12951597585535746,0.5335561815885715,0.5694142277877835
0.31580548712586476,0.05118188455123496,0.3683701238751552
0.2746435295052849,0.5064963742427809,0.2923895176852914
0.5620840623446343,0.5174378971306698,0.512208110443925
0.038745990071843095,0.5506023848915382,0.39950783763759984
0.14238968490802784,0.5400629887555787,0.7397523813110746
0.47334563999935597,0.5584242197592462,0.9146233592677018
0.3887680086912494,0.7635899008273657,0.21665867179448484
0.6802727078931116,0.5444968138738916,0.5676318586030007
0.20559431507161985,0.5410440726274498,0.5580503294173786
0.8521605606854356,0.21931462966769866,0.3390127650812905
0.7063296266866862,0.44045790320287936,0.5112634294901016
0.25790217703964546,0.5237343030961221,0.6601248245810176
0.4291613685680796,0.5490798054532021,0.31029174026955614
0.6893393139195166,0.5396408247287856,0.7523093328410941
0.0713073036747387,0.5379281713889512,0.5725703143112078
0.6070239878476301,0.48001253689184803,0.8469108324704642
0.27637409248094724,0.5465373348905433,0.47738892032088565
0.4722782032586176,0.5672757363110398,0.5294744958479023
0.9653339576713266,0.5379657540272333,0.9179178399447896
0.5079278960867754,0.4812468019641645,0.32626664108845765
0.14552883803602779,0.5913707971464082,0.20256514037775133
0.6781393019812471,0.45754049707175476,0.356309289529331
0.6701415703910024,0.5840126210459913,0.0920747625039761
0.8866525960383232,0.5364344318831102,0.7195551410455755
0.10325382103297098,0.2315846033194821,0.1640288968378031
0.6822724648237969,0.4860811325687342,0.9040846574937186
0.6042741748611667,0.5018054205919525,0.30106888072881016
0.5852838814463618,0.6212777726878445,0.00427506013247614
0.6618754181798959,0.5186496843748808,0.9678554562567332
0.15339920101470494,0.5535951922863037,0.45019735118916154
0.8235179787562074,0.5311291842245336,0.914399055846106
0.4821737834469074,0.5145830371378249,0.07573137848688102
0.5275414041573591,0.3606729957258603,0.29963464915047916
0.02789067231571596,0.6383470851053217,0.1710871592215599
0.8246376698695149,0.5335561815885715,0.09479867024039929
0.9790613977634129,0.5335561815885715,0.6791645196648679
0.7407561438658633,0.4721445079469151,0.4496438276885283
0.6771072060684934,0.2374043977831854,0.6489061382366181
0.40523548713832713,0.5335561815885715,0.9035455492788983
0.3346781040670709,0.4672136843600492,0.1766983591253849
0.8125983136909528,0.48047643941714774,0.8748443539693437
0.5312376257304662,0.490175302508291,0.10169698661817239
0.35392786127723264,0.7325524837751003,0.4191383393529563
0.5600095751261961,0.5654694186407416,0.490554762451034
0.9443053526460076,0.5335561815885715,0.9371591738240378
0.1053123968501275,0.38107758307742934,0.3920332146455554
0.1432045842523929,0.5638820713758442,0.7957663348790543
0.6455189579961896,0.5814358302517352,0.5578904976818431
0.46182868123084864,0.5268427846014978,0.6609387268674725
0.4030743138452709,0.5220842168369848,0.13732561453818612
0.5884657750356675,0.5413457839499157,0.11607299406066506
0.694172920274266,0.26051297952869656,0.4663689489906255
0.8349696950083082,0.5120187031720094,0.09429011837114185
0.6654911831260818,0.5562830471712874,0.8363825926525111
0.27440972152901244,0.46633706193403157,0.7106629829529844
0.0568745936912759,0.5551487715119313,0.38462446498745484
0.6796452616261318,0.40668626413447406,0.8359892491908882
0.8244336138712317,0.47612491685876585,0.9471831271398584
0.4741549701835329,0.7685546104022387,0.20375982119595068
0.306149355364718,0.846822519582936,0.9949188232029186
0.6469408991958844,0.7158783027638064,0.13180460224168938
0.6275729997463347,0.571940286469071,0.6475304290719942
0.7975488917803554,0.5242955857036655,0.24738697103762736
0.9001671533272461,0.5715475919913238,0.10599797829074405
0.817722917067662,0.5240236905268458,0.23390364050074203
0.44856410234229205,0.5890455979734295,0.6314567498294161
0.4869077240701877,0.5235511742818265,0.08229972156052635
0.4710165404862162,0.48594042583430147,0.010915170459375532
0.5209702401925967,0.5337407908305791,0.07351843914701461
0.3415934288917778,0.480428638980755,0.6470328854399849
0.2767430645351333,0.4881357950117804,0.10133935104002655
0.4755334115064179,0.5326434622466439,0.5342615779020723
0.6476085646103803,0.549994379066578,0.7289459722212535
0.39734712088606805,0.5305545257984565,0.9287791612009714
0.37887687738100084,0.5590270989684037,0.41221663873934755
0.29869847456744125,0.5333274870510288,0.4138157635483045
0.20181681533134965,0.5350070279934352,0.9150326506909934
0.7065472486228112,0.6943978116706842,0.03035496397372352
0.5429565496433956,0.5239915703487339,0.208169389875194
0.011727277143992798,0.5930184230991484,0.23953369718721254
0.11139196709012456,0.6567548396362614,0.15443446978072797
0.6535831885162425,0.5329015881302229,0.9665231684567477
0.5846225354416136,0.5459900679815793,0.4900282485846331
0.8804244604300991,0.5501550860947095,0.5907764572302102
0.8296455367911907,0.5015077514981583,0.4425902464673273
0.1694000167675006,0.5319821009092958,0.3434061800698885
0.6613354791882958,0.39682917928795536,0.9059970723924636
0.6556629556583878,0.6967520000041184,0.07900981423156046
0.7343508105146109,0.6192444746465979,0.07316422337885525
0.21977320103163744,0.43040337225149666,0.3158292290574106
0.9336981855329497,0.21729708963478128,0.41223206831218934
0.09573248263615386,0.5315621671562794,0.3149297661077122
0.011757191053674121,0.5080152376442401,0.811559269673194
0.3762292877640959,0.9165059138600886,0.8021201401813982
0.16401525807581852,0.08224749994536723,0.39699741037212893
0.7892975931526004,0.29635373982032753,0.763670598402702
0.9688280705002096,0.5335561815885715,0.26573598404589543
0.9653897321061936,0.6141755180188804,0.09416185077202166
0.5057743950290287,0.5941413933557385,0.04698945154083903
0.8976417773266349,0.5905457477243395,0.10776998592407291
0.3657611021752373,0.5133914870622632,0.8070922394549959
0.4228588146537061,0.3365058287056618,0.461821566496169
0.9287445148062315,0.5281607711212147,0.9210033187572888
0.5627462017128305,0.5817256698057094,0.785334638378507
0.6007407632135254,0.37089377456724354,0.8425006956017242
0.37812048188618796,0.4495122009220378,0.9048991559825469
0.5205416626780804,0.40559269626620204,0.7920757665828717
0.5945253390733959,0.5553789508350987,0.4634998022796087
0.7845549262103538,0.3450093688278619,0.7467972194021852
0.38092480203077483,0.4653596930401053,0.5432785861734261
0.7711718476105603,0.5890253861784209,0.7264413742446671
0.3163102730216095,0.5151163116854424,0.3758388593436609
0.7211413753081247,0.6047652238039984,0.5317093395605559
0.08937504575991884,0.533500880573668,0.7150629638988424
0.6313479289482965,0.5590443235568721,0.41845547266918043
0.6887330555827312,0.5461167788927723,0.579774873492011
0.5085140266876528,0.5000012371584411,0.740250798864515
0.024743859852624728,0.521378138266046,0.7544718065417014
0.1995504098624714,0.5448880247064026,0.3362030164122897
0.19439555920727247,0.41770965615326683,0.5441802083235355
0.08612727414869792,0.6738673645041805,0.10601905863313396
0.6134493199326038,0.5335561815885715,0.8617292530990566
0.5657828826328436,0.7807258436106679,0.07296295299796868
0.6726557707284985,0.47758810454629397,0.9261190040047803
0.392983914554739,0.45382388421724457,0.06107065494233203
0.07746082645509544,0.4351648492281328,0.3385564887341422
0.9204900155663308,0.5314184276405007,0.798727326475334
0.5536713140855235,0.5398214239173641,0.2113876677963485
0.1494937922116012,0.4722875248230367,0.09388304673238251
0.568092025168233,0.3171089539047309,0.5364125868057424
0.19251684910205136,0.5482554606282178,0.4065831372722724
0.8341884336630646,0.5211493480580667,0.04888320290562632
0.8187951442027571,0.3395623311881097,0.7575810843513002
0.7108029988485166,0.3786109784785162,0.8920154608523614
0.06714819340026701,0.7543802024292272,0.09503555544980173
0.17829118525176613,0.4904361774608871,0.13056931208981695
0.7668304232984432,0.5181691941680031,0.9483901680626007
0.40779406219114567,0.7689790655506722,0.18305561312411184
0.07168791342355552,0.6177421823503575,0.34069670605355856
0.006187406223112313,0.5335561815885715,0.111631924248878
0.5052385620412371,0.4674214992830232,0.45344165528172464
0.3194378957304812,0.6159503733115007,0.5572230315539866
0.1800896020196756,0.25638594408578846,0.3207499522130118
0.939994397631933,0.48661498716673746,0.26173519000759005
0.7422852424292757,0.7164846061518809,0.839739640742467
0.5990969443634647,0.32198175237403515,0.6203374247572578
0.21120027075739367,0.5258351136750342,0.5835343590876738
0.2907965209901361,0.4881357950117804,0.10133935104002655
0.8867423408226819,0.5140099284180517,0.0876027060929364
0.8138234131699112,0.6567420385327251,0.7810540057418499
0.3931652678655736,0.700402836195664,0.06815323395898085
0.7580571471966989,0.5314331249654849,0.6687544577399711
0.4275264681823475,0.5087354513694374,0.6878391511427335
0.11198718759244697,0.2315846033194821,0.1640288968378031
0.634141435654329,0.5241086636319108,0.25798679881638276
0.8874256640473192,0.5612978139296305,0.1570152669990874
0.6683150844446805,0.5507323385784453,0.7713986547944145
0.32313727310444895,0.7369243289090729,0.4451648858730288
0.034502428855376466,0.6409975610335271,0.04839394576369486
0.5673617879220735,0.5257057553115713,0.5628913401750857
0.13705568789782385,0.478519748103333,0.4194269728901596
0.5764237899283339,0.3975369156169937,0.5953347278981227
0.42412329408700844,0.7343723944671837,0.1593841586525149
0.6821038881611089,0.351299233281401,0.8274745661186755
0.18523666467707622,0.49184411182618126,0.05388203609244965
0.4792331382047278,0.48594042583430147,0.08460039520222544
0.34346305622462225,0.4466822597178217,0.15390478252729195
0.1531808037075425,0.553809715991724,0.18104426999806267
0.47370612744393614,0.5335561815885715,0.8229255603834359
0.6806056319836423,0.4860811325687342,0.9285600182733783
0.5262856466297902,0.450183990947884,0.09670214814789838
0.32280461584475695,0.6238766547592854,0.3717891172712251
0.4933103103538238,0.48436935386603197,0.04915377463349703
0.09425460880417391,0.539653708836302,0.8894391619598246
0.6179270829214919,0.5578139168663347,0.3329161722060534
0.8211883055228163,0.532019410587482,0.1387619338288699
0.5615420464178295,0.5319690362131394,0.9445248350590746
0.7350834268326755,0.5054069475318693,0.5741285360027018
0.9175762910436233,0.1906597096233068,0.08078424199671297
0.9660376554334235,0.4947770239479565,0.35830154263290415
0.538515895151929,0.490175302508291,0.1172629325699217
0.845930572877395,0.55830901447043,0.35751370075581834
0.5674694847186189,0.3544880197121534,0.8982012232325243
0.2531029820181786,0.4586007701619201,0.2527918118257138
0.7788364921601435,0.627560436688648,0.4333560033569463
0.14269672572825043,0.494369467074012,0.22454172303167932
0.043529264186603855,0.6092354011222978,0.23953369718721254
0.26982244247326814,0.4969285256848021,0.2532391463421156
0.8598938680067681,0.44944676165111064,0.7847297945848216
0.9258543620383356,0.5273748884182952,0.030731280998003516
0.6350558289535674,0.5398344469078896,0.73066508772789
0.9002115609720741,0.5200569599622652,0.3256349910802112
0.021200356839194856,0.6680347008801937,0.5758819631667788
0.5754096310906714,0.5145032583387565,0.4397231848581443
0.3741799780382128,0.5822650120338828,0.4356969038210045
0.0633369419352634,0.5335561815885715,0.6707992642051965
0.3955312782991015,0.5335561815885715,0.1389611931362167
0.8345634178981062,0.5742267048221709,0.05182424985575827
0.3405051878326105,0.32919417564377923,0.5180194196802388
