latitude,longitude
0.19150110161354758,0.1972737797366506
0.0009533531013605519,0.0013749941056063614
0.0005062053614695348,0.0012602176392843278
0.1099419240157428,0.11127884646729873
0.18310811553097167,0.1849112467410857
0.09602753326796619,0.09767834811513501
0.0027248468382122595,0.0025230268144546854
0.16293789340543466,0.16735590513528847
0.0009063612931299417,0.0011493746434671319
0.12621412590501874,0.13107426892825227
0.11574378081977031,0.12433651111866025
0.21854844761071013,0.21914871388640617
0.04521255650579148,0.05120504810389906
0.0018282607530299504,0.0012417584738034747
0.001624341084960631,0.0022116593210522
0.0,0.0
0.2197681701579583,0.2319789527402157
0.06402384851597069,0.06299592726412116
0.11596263552294234,0.11855123796136564
0.044195867547679846,0.04337043897879285
0.000339195162392957,0.0007867165420825419
0.004118009919417255,0.00432684131758293
0.004353322261031494,0.0037959817588542576
0.002553074139162251,0.0024073328496735484
0.1024509728069213,0.10517219755654107
0.11377312267745385,0.10816841092560754
0.10843894599600173,0.11206333669667291
0.0026599010746294473,0.0025616785059207614
0.1687303208061294,0.16813185869491695
0.1593353838043154,0.16041023344429717
0.28507548127114496,0.2936834526463086
0.004026553744699225,0.00412162548938004
0.16270170134488934,0.167070635447192
0.37490128538778095,0.3817365487830711
0.023047235537730495,0.022372242847517976
0.1040914930536266,0.10363038040648904
0.24676961419889434,0.2590038832480976
0.12147606584908187,0.11761035347537892
0.004583383105185561,0.006155017017698185
0.018280741395854623,0.01760661982804555
0.06752866910975422,0.07301518925084581
0.21733630482393984,0.22949970041176146
0.0021332365797110224,0.0011695475357706778
0.020617426555723725,0.020208855978843154
0.16659529218763164,0.1699387122901273
0.09079513579941265,0.09467028339707707
0.07498741022280793,0.07485834862449876
0.25271701197868474,0.26549571568964075
0.0007160324535975527,0.0012487820105658368
0.014085389334140287,0.015859765754833954
0.12564359763783253,0.13025905578534436
0.20232531666591846,0.19606928217403027
0.21050754241257832,0.21091895748569855
0.14662538916464093,0.1498719791933207
0.005786657808831019,0.006969164051691009
0.0025856005494511412,0.0032418988575633467
0.004002507592130535,0.006279202237867883
0.0015288091266298267,0.0027424005455629827
0.13712138991065206,0.14259818315704445
0.17029182163574272,0.1778305669739161
0.0009247076500299596,0.0010144194864832312
0.004081243210073598,0.004304759939674153
0.12033171642109501,0.1165969767208851
0.07127214996898151,0.07452577528694568
0.026031771186115906,0.02604179775188278
0.02807948863085958,0.026599589712531884
0.004082321388725951,0.0032767420184671436
0.18485025233180263,0.1932621324986799
0.0018942335403916227,0.0018159481000557497
0.02496722032093676,0.023340839871509426
0.06183138615143051,0.06354131189395186
0.0005632747798926686,0.0005523937073956993
0.02971186521756526,0.030078895452490446
0.17650335050487254,0.17506303458183642
0.0017138589863592336,0.001921118906887058
0.004317372635341649,0.0042180555646208415
0.15834218680671752,0.1661001454977468
0.06165115589881064,0.06192827627930121
0.049648563661865174,0.055838009107010575
0.0003644422740476473,0.000298482880626956
0.009397539436605387,0.009957574078197036
0.14499606490548622,0.1395032262595108
0.07858211842812937,0.07932380881746358
0.0016945696982272585,0.0017824838841781904
0.0010595967041697174,0.0014877795881616425
0.008103365187630024,0.008475749642577492
0.0020564340655382014,0.0032067333739938045
0.01116700255087418,0.009690066339691036
0.00015607214654659432,0.0004448210957704625
0.1516626119783944,0.15686853124009326
0.13666690225916264,0.13629652686830063
0.02286277131511309,0.019947152745658166
0.19003894158965276,0.18291327907191812
0.004302803427755575,0.005084548911494492
0.0012145033085030133,0.0019817527435978775
0.0006481754984375614,0.0008843963837336759
0.017580714237864618,0.014894567229394712
0.08944364841507409,0.08537212484890759
0.24679139602157063,0.25505559536883926
0.0011963376874156825,0.0016644979164266334
0.37484641972451155,0.3814648934935331
0.015343383441038793,0.015777475636946526
0.0002145209190091722,0.00030366061277156686
0.9841492693623939,0.9845658531048266
0.0016829233137040276,0.001692611348522291
0.007273452543929938,0.0065726457395837296
0.17228069776085492,0.17535469585903454
0.006746067310100224,0.007882750527245682
0.15752041930471178,0.15292072838616927
0.0037983980468837397,0.003117358267755291
0.015457268655069408,0.013299591849502166
0.14666461921695842,0.14337428890522977
0.010581513792196037,0.011411363598098391
0.9215870531212353,0.952004398131124
0.12314840780186855,0.11687085870846549
0.06743563176834956,0.0653150214674391
0.10762178376140288,0.10751322814211113
0.1076371741282134,0.1038278166543911
0.12201578882728839,0.11939921892997633
0.14345105255322435,0.1437780000441435
0.0004145580954580763,0.0010395294790608058
0.00785819396782245,0.007615647536170011
0.15628982645151163,0.16357223701605764
0.005997565804546294,0.0060860760234757
0.038289759630719816,0.03818662488842332
0.20120434743424825,0.20537330941314555
0.35160681111819386,0.3683120046236212
0.12316534158855535,0.12683952620214428
0.001095415461993863,0.0015763871642404462
0.2685207605155269,0.27592624633313534
9.854565988398579e-05,8.958828765321877e-05
0.0027054404051833525,0.0022478506186163066
0.022104863326988133,0.0212576215087498
0.0676395349885152,0.06684615114213996
0.19580678490796063,0.20469015674362054
0.12720008793650717,0.13267282395034705
0.004528569872794561,0.004309062560092999
0.08631530633850072,0.08642933460511296
0.005772446898330257,0.006955290488534452
0.1871378868795341,0.18934354891186092
0.16383645887459425,0.16783070572532804
0.01194530811294667,0.01258509136488905
0.04216377087873815,0.043863862354443645
0.022070068438425686,0.021438731469573657
0.0004491007555269374,0.0009279003286101588
0.11590124849157993,0.12449345636610774
0.07989039036537705,0.08173378940673061
0.06046687800148996,0.059033138809989824
0.11087518151035768,0.1070269884920461
0.02302899904285196,0.022073935128690363
0.351043251439713,0.36802983613976803
0.1347395271139266,0.13991638943811804
0.12405106154711136,0.13349617699748767
0.00010416407337854918,7.093030820883722e-05
0.11794676805880168,0.12198678490391986
0.07617608564082834,0.07861594196671377
0.27503408249647077,0.2856640449053699
0.0003855004836161498,0.0004826729624228497
0.30895912960731425,0.3175823228533818
0.30143120277929336,0.31734495677968566
0.00230387271332712,0.002764932232053114
0.15148098638435817,0.1529279192679568
0.09420616349669457,0.09206467715234336
0.0005094896852819721,0.0009781585352222552
0.002857787354565038,0.002446893433807412
0.13202345438225985,0.12970750590422836
0.14645033426784662,0.14106404762072644
0.10587673513918346,0.10962469812505683
0.0002972776052555313,0.0006111846203186999
0.06878396552745684,0.06799716934495434
0.0023631356187958936,0.0020461008141512173
0.07323580271685864,0.07561899209604435
0.04673822910128735,0.04531087825416624
0.12203516548080158,0.12727710452449006
0.22383874180940289,0.2340756444326134
0.0931158072067286,0.09416641371007352
0.21038186666733436,0.21073314450579428
0.003523635552114443,0.0030803601543188813
0.1482032071301745,0.14164448598728424
0.00045856654229247675,0.000840713313623051
0.11749834860253033,0.11494647114221455
0.06888114799178312,0.06907623083838978
0.053882352961820396,0.053916563033259673
0.0011741792284962866,0.001483092441169679
0.15925989169440963,0.1635003321616174
0.15151424912047723,0.1488366789744364
0.35029768886291596,0.3499260017638859
0.035482136239902116,0.036678822101019
0.05636951760055268,0.05601779504206919
0.000375024202887293,0.0001970051693192046
0.00655290549026523,0.005271967706369177
0.006056899940577979,0.0065993033984053165
0.9445995064576421,0.9741588863656996
0.09809886097216783,0.10033495437101277
0.19954659369442193,0.19565938044353745
0.0013854639332651813,0.001125541353977185
0.004397855109483491,0.004573522655773283
0.031854418478953136,0.030610815725459064
0.24859419202128472,0.2568922040838705
0.0004278042843489653,0.00037465409739723815
0.127231414567241,0.12093271350915909
0.0013315627986576776,0.0015807507224694373
0.003886445775821264,0.00395027919331133
0.0003971353840950843,0.0004051045798357661
0.007476632773517978,0.0068036405551308125
0.06331249324658239,0.06461869780862461
0.0019328591522720922,0.0016089066697430841
0.15134314883779548,0.1525179642512849
0.17413070861846452,0.16609389244537098
0.09994056265319073,0.09517339388447371
0.12198492343319815,0.1272794282165897
0.20330334586036025,0.20478128418347266
0.017670959969922264,0.015754620178201065
0.0003996996261114633,0.0003802502655016436
0.006758026881931344,0.005856373673009296
0.006175010798719527,0.006139254620967309
0.1356241645069945,0.12925135378872937
0.3499649608411372,0.36629755457043145
0.1402395831246268,0.1380774244243962
4.2737134552638624e-05,0.0002411489520275506
0.16713566021271997,0.1612273738624272
0.007442402104843693,0.0056701945708148155
0.181707319876155,0.1830111929764136
0.22144880552384721,0.23340589789782715
0.1371071041527242,0.13750071570503852
0.11856355541797142,0.12262807742645566
0.00440688629370534,0.004454518782547538
5.653028541062659e-05,0.00017254569382838675
0.0029350150022692764,0.0030937257372478065
0.26202876438117817,0.2711535497018377
0.10780287052094988,0.1075885270362394
0.17630825781655124,0.1696973385599684
0.0018162442196838244,0.0009318738554954693
0.0032301356058467186,0.0034741087044185097
0.0035969716214413897,0.0034033801277016003
0.004496283619009753,0.0046732572814820045
0.002530965218722096,0.0017092421962065542
0.1813988126849197,0.172615456519714
0.24269571292091194,0.2505929136537688
0.16786589851648495,0.17164951185932328
0.006583409407269325,0.005932232787637846
0.16276644102912663,0.16397885773815132
0.002748673927493749,0.002817256324010104
0.11121424476005351,0.11112757438134656
0.009576087951143555,0.009329211270856914
0.054445374279080624,0.055009243365768457
0.0009498154095693921,0.0007710298542961506
0.0029561785923697898,0.002673318390674008
0.17894618775196813,0.1700075254085296
0.0007894753141609532,0.0011266138851246076
0.003317324004627964,0.0033287496228151837
0.25853604930615676,0.26758001724445346
0.0001470118326431983,0.0004273304579718411
0.13181074170420548,0.13357699066251294
0.07355383005157697,0.07883530588098123
0.1796161771079046,0.18261749141870537
0.15181320677096913,0.156432649157749
0.004342226096747558,0.004543086192150464
0.06691601232959833,0.06677745811948214
0.015053310336137509,0.014987253601921244
0.03530812413583192,0.0355134430160593
0.002604308387077852,0.0017813657184827976
0.0879094598792268,0.08907106823702453
0.0003298409559779217,0.0001087813858441089
0.3707078774205897,0.3783627501363776
0.06459053256804363,0.066463467602906
0.05717151050297389,0.057340109117253915
0.16997514491855928,0.1619148121059315
0.0014758242636707065,0.0015480963133895145
0.21444333554358194,0.21475853165109227
0.19297186074564673,0.19383881446485265
0.9813311491473502,0.9819311067882869
0.0019843190455487844,0.0021022863925633066
0.0015914733406247553,0.0015095063854491698
0.00140271115481575,0.0010293885723789212
0.11961281755987047,0.1287103085511849
0.011201214965943108,0.010739971962629154
0.26794474932254136,0.2830368034260324
0.11810497672359785,0.11524314612774371
0.3658889625573715,0.3738270447039006
0.0012989972654389944,0.0006350823156242406
0.16866970110697066,0.1606737402238112
0.29635528232218045,0.31257188802589786
0.1720559288749847,0.17517363918438975
0.01346981615099196,0.014096128333444247
0.04430769123104827,0.04515301240723889
0.0021640274449203703,0.0023691217416941662
0.017037459867799913,0.014677344579130409
0.1548643131069454,0.15556264235436454
0.12851801944944474,0.12990077493071822
0.0030482709365430905,0.0024094154328224843
0.17336782397451012,0.17328270278771013
0.9526416541678419,0.9832119457935328
0.0029898085321249353,0.0025841632917656884
0.005285769561691018,0.006151492790186296
0.01978662439279228,0.019016132478235557
0.017178886965469327,0.019092144130056433
0.0025609673872915503,0.001868177014529692
0.008058522739610082,0.00682539590382833
0.0324269723903008,0.03172738883567834
0.10522898778681389,0.10733516365890323
0.05114000546854935,0.053661737240226284
0.1860564248353445,0.1874902310162603
0.0027083405386579633,0.0017999717145438243
0.0017235465795495159,0.0018214345764320551
0.0021248877450369794,0.0018756597225540149
0.14142288434120445,0.13881245135437695
0.16266850142607392,0.1580788721350163
0.03160445983612022,0.027738648581105554
0.01621001500851733,0.015153709239630244
0.12000977115057962,0.12315892337005181
0.07631750828795276,0.0776765988531834
0.28635934973257976,0.28223614574055994
0.0030598515130692617,0.0021671631045831197
0.003770357849648087,0.0045689531273790315
0.06928224803420642,0.07367027305856748
0.21544374306114641,0.22591855412271802
0.08432239752816169,0.08728509229154377
0.2437813557469909,0.2515177094202256
0.0,0.0
0.005508833422844774,0.0045801329310601845
0.25284249659623,0.26109590322521015
0.0011778626196625652,0.0008577785427524992
0.000867616348395456,0.00019228321382803656
0.2533467815684719,0.26228509881010953
0.012438278982540475,0.011046737321046416
0.18814432584119056,0.1904656694179174
0.010497889551841562,0.009024277074367704
0.06507628006478813,0.06721340484618205
0.11474745444285497,0.11406367297686791
0.1637449643523788,0.15891166138646048
0.11107018287604427,0.11348543220646538
1.5503494385258067e-05,3.3755326494210036e-05
0.006131442482569968,0.007650248377073586
0.001408923283753043,0.002332736290872276
0.13673366918939348,0.13061679473200696
0.0028129374398230002,0.0026169292274972333
0.1411993221992186,0.13551490313810213
0.015629411737756338,0.016805675270629847
0.0011237167651496395,0.001016733269995844
0.1387950357365993,0.13234251010091957
0.002727910172898399,0.002601497428937182
0.09259408632803143,0.09034287960203792
0.19450222496186403,0.18828748638653955
0.9345288726081477,0.9651046395588558
0.27642898868777166,0.2919569202593489
0.22415517337345814,0.23473721876851297
0.006684524558810481,0.005590814880172181
0.0011346442401266976,0.0010875274268794012
0.04324990228182293,0.04883731683055083
0.08893930424785348,0.08952871704459213
0.006298436599615898,0.0058852451854085296
0.1375230549083501,0.1317780689095572
0.015607496992136486,0.014143739442686095
0.22622700072186944,0.23226938186626925
0.008279992517485294,0.008100964348148481
0.0016403075161158462,0.002823419703673405
0.38128215023070444,0.380055188543358
0.23426829855090234,0.2429405779594436
0.07829690402414322,0.08084222715121703
0.21280746956578497,0.22502736644849208
0.10181935919889441,0.10408354792713455
0.10357843675802252,0.10551376506532144
0.15764575149336665,0.16145921534838545
0.18821505710574268,0.1802588067770479
0.07616305511861239,0.07742296698983758
0.15379306567328277,0.15754371087333058
6.784243673594491e-05,0.00038708423631502245
0.07619066779231026,0.07577177085604905
0.2607800337460052,0.27009740221955725
0.024303443670961225,0.024236614267363028
0.12939025325555376,0.13090921284176063
0.9854244202164513,0.985552590568083
0.0058438561747415465,0.00674317164134608
0.00014178795404562087,0.0004950171535228962
0.1973654038049171,0.2020464576517284
0.0349355438409619,0.030446261068518093
0.13249542053437735,0.12986227320755153
0.2138168438848408,0.22464246078017538
0.00037195733324885946,0.000858160188495688
0.2342736703313942,0.24342261695578984
0.19252056183227723,0.1983401983868337
0.15418022418786492,0.1508487765272272
0.005586083625437724,0.006971933648555542
0.0013796036012511798,0.000970568924553581
0.11894739093177599,0.11590819791895464
0.10684804954430116,0.10657849011779284
0.0021387969267904552,0.0018714483528818812
0.23469120043890374,0.2437863516435028
0.15032966931420316,0.1442808117325939
0.1500501975512549,0.1582263978025674
0.08133532758109938,0.08448633726285856
0.22840328263409795,0.23578489881271217
0.0929502294405838,0.09044181032940275
0.005301920192620926,0.006892746147802522
0.1219189343380931,0.12720501032429168
0.0022366719468836418,0.0018901491961397232
0.13064887207334694,0.13181035558161425
0.30644009839299796,0.31509268504128946
0.0007313307824097017,0.00026934915765653225
0.9302023363716739,0.9611214705174277
0.15820485532989575,0.15987718456491834
0.17349425838750213,0.16745319700071026
0.0011261959025524449,0.001834362328259568
0.11526547381512055,0.10936064652005083
0.13005001036260705,0.13605343286064206
0.15295164294459232,0.15774025257766675
0.08376094154675386,0.08392271734656585
0.09406515845449051,0.09502519278157447
0.2478929712526137,0.25593486044399333
0.038340148992272366,0.03923355844903556
0.21861405228430383,0.21931902506541806
0.0050904689246132695,0.004897626316638433
0.13577727708845352,0.14102378934362209
0.11579856295113407,0.11942421537748639
0.19128698070660916,0.19696698712961908
0.18025900616210205,0.18129109199639598
0.12895756719480553,0.1270568297174882
0.003944599581816563,0.003541257583885477
0.05617652566047708,0.05566274148763074
0.004048534715156548,0.0037404500921374463
0.05966780279990927,0.058078633338069244
0.11721725462048603,0.1164321010440741
0.05357807808414262,0.05534099106113391
0.36495164902354527,0.3663257980802555
0.17220085827851705,0.17235449773335082
0.040172146355521236,0.03512211751916798
0.19746666617211311,0.20286302082126786
0.16682058110466602,0.16994503176673456
0.9852414121684663,0.9854640090846168
0.1693227583872683,0.16382908003226415
0.005209285071266996,0.0065348718571809974
0.2738577941738192,0.2816793804012718
0.002362781020486618,0.0016349254815915086
0.26275707267744164,0.2770748183627051
0.007500687903627717,0.006747553291920991
0.048336133095338525,0.0539084914615789
0.2088332104381927,0.21117868393742484
0.004428831170151829,0.0034247027463850978
0.2993461623180046,0.30894409743046675
0.0675070041116084,0.06934999329905196
0.10116637056074458,0.09810662754050435
0.003914751656940491,0.00468011420718864
0.003795608494434808,0.003599974384247452
0.11165100624582255,0.10741030645608755
0.05646521014255567,0.05955641367564485
0.03349977562163352,0.03819865824347887
0.0002726195819329984,0.0006550939548487338
0.0016719900357259842,0.0017696153636819409
0.020639397540213857,0.020461537865583527
0.28611413016474546,0.2820440494320418
0.1443022163508149,0.13862424167076612
0.04833911663512058,0.051360636333656395
0.05158327126653962,0.05418531949226961
0.0061600412623368005,0.006462980709619485
0.0030371067089552508,0.002017452630293754
0.029274017562185794,0.026826816714469622
0.0011426962935304553,0.0015594097545507252
0.03672113252294838,0.03487543985082467
0.051839565064479086,0.05162474276617719
0.29516260853090576,0.31089213976649815
0.0008708291504027742,0.000772136001242478
0.14431001834729978,0.13892332625951417
0.263855234003733,0.2729765897079062
0.050927053717047865,0.05355114243616459
0.003299157748268568,0.0038450946245536174
0.10526292252792162,0.1003587349248007
0.9461317835890839,0.9759769955652817
0.0017405082672398019,0.0011864299331204656
0.21123309428337364,0.21262715183047906
0.9774720615687074,0.9796772177482991
0.0006437095831459257,0.0007318038317679215
1.0299434819904483e-06,9.84557757605746e-05
0.08956762179500698,0.09324235479385513
0.0014742720118744864,0.0009450812863660944
0.07932394547776445,0.08067941864419736
0.010564542302385203,0.009271721171916616
0.0030078931678556653,0.0036422036077537086
0.12712952830462848,0.12896041699438515
0.22762379689307097,0.24026400144186674
0.1524799265326678,0.14646331290784365
0.03694570205352752,0.0417580164304399
0.027241202944797212,0.023985410521614448
0.002194743524591611,0.0019389661437228013
0.0891262031461102,0.09267244208074317
0.046994501893382605,0.04740460263669001
0.24428905334979978,0.2574021564872993
0.9637967067160117,0.9937529294748978
0.12271906356342557,0.12632623095339363
0.05296807067974089,0.052690097270813335
0.0001531129473320284,3.746297296128645e-05
0.20291818696016722,0.20754541976512975
0.1423134059918337,0.13639906188089054
0.9345783431915486,0.9651734312086531
0.2812452512446109,0.2968225709968641
0.12751599162406121,0.12901283791525636
0.0031202125618437146,0.002400491392372202
0.0036902156101138975,0.00461800400936184
0.13798102860164538,0.14124234446029985
0.1146811154384402,0.11053380591928076
0.04263109189967161,0.04362776195594481
0.08292231583541418,0.08664470317525444
0.09363737285332915,0.0944627566661915
0.15514367099419052,0.15730207441882188
0.0007892561307363421,0.0009409483780237274
0.0979973515405666,0.09995796373705124
0.042309152781647846,0.0413272515461133
0.06185063957308462,0.06676995357586792
0.0005880831406224753,0.0006376175927551089
0.10184770543890254,0.10360260149930056
0.14809818535395555,0.14540551973770469
0.18940472655162008,0.19514004901202198
0.00023144050035730167,0.00018791438936854518
0.01579102904492151,0.013521703635139663
0.1267290855230571,0.13613870526137936
0.001625572580792093,0.0015118299307549203
0.0034632904069847857,0.0032594100832038786
0.44955317499470043,0.4423489080810598
0.002772218371673602,0.004189134711128119
0.00010257098032351135,0.00022612806624085213
0.1602962461454938,0.15279778895062587
0.060490090424092424,0.06266777020214984
0.05346793998325302,0.05336669302462743
0.021873707663330078,0.022745958271438677
0.04034442877212079,0.041228690115456365
0.000555391048102501,0.0005334605444708325
0.0038584507866572795,0.004493081883906003
0.11480683175736418,0.11497101940965458
0.27708134320062244,0.28024707983587116
0.018605239367913924,0.01866240093114647
0.0012727959478383872,0.0010646180764301225
0.17907383526156512,0.18662853129699056
0.0055920955399194365,0.0056776471493949245
0.10527854561545862,0.10700361721794958
0.05269532384498609,0.05427870060353976
0.005203068479042871,0.006564225238846155
0.00043422915115676387,0.00019912188204563447
0.0007274311129598324,0.000969807798276958
0.00476410803633548,0.004530877895486403
