current_temperature,thermostat_status
0.29611499777754835,1.0
0.1736022593565938,1.0
0.6969145332419444,1.0
0.30538900457703333,1.0
0.3235593350542212,1.0
0.5550319059511777,1.0
0.12407682398478848,1.0
0.945709105390649,0.0
0.20005467337353577,1.0
0.3785010895815084,1.0
0.7783045022058754,1.0
0.105517272043953,1.0
0.2849902225357499,0.0
0.22711067552008757,1.0
0.45787709969473767,1.0
0.7149497658819515,1.0
0.47671261648086904,1.0
0.3155619026283971,1.0
0.18806962741272581,1.0
0.7379085072333633,0.0
0.775587974979397,0.0
0.14790111404131245,1.0
0.21329308797571223,0.0
0.4684570649250741,1.0
0.13298069050085504,1.0
0.4122104603840322,1.0
0.2815312519285693,1.0
0.32043551256294167,1.0
0.0737152809865198,1.0
0.3467836323340636,1.0
0.6874450598885908,1.0
0.18199647909308636,1.0
0.8699469491670242,1.0
0.24430012289194414,1.0
0.6426772788173416,1.0
0.0,0.0
0.7664644548078798,1.0
0.08197962485085197,1.0
0.09418143938145773,1.0
0.5275690617103526,1.0
0.3480875009785307,1.0
0.20832424320439324,1.0
0.3509306768627729,1.0
0.15284884186634562,1.0
0.6753451567071238,1.0
0.47348215786252146,1.0
0.0,0.0
0.40369207692485487,1.0
0.4178934999061208,1.0
0.39319430762476504,1.0
0.659768203115064,1.0
0.0,0.0
0.1829581789797916,1.0
0.49509448055793914,1.0
0.0,0.0
0.0,0.0
0.0,0.0
0.3199322581888242,1.0
0.38633763346513517,1.0
0.7549760877468428,1.0
0.0,0.0
0.4304581599751405,1.0
0.8699535126368514,1.0
0.15755044807606078,1.0
0.5634005050466482,1.0
0.1922703301329589,1.0
0.765622022801558,1.0
0.20240151048599442,1.0
0.0778666671489816,0.0
0.20060488441740132,1.0
0.0,0.0
0.25419616676335677,1.0
0.729907444441436,1.0
0.3615461324480944,1.0
0.4090352995741946,1.0
0.14140747149011412,1.0
0.1192887572400605,1.0
0.19315414971338285,1.0
0.3246786212404942,1.0
0.5828283987436187,1.0
0.251354235347407,1.0
0.08101347428936156,1.0
0.45881675528619725,1.0
0.4497970761899732,1.0
0.3689006739547085,1.0
0.0,0.0
0.9218540827694919,1.0
0.11263425415720496,1.0
0.0,0.0
0.12494146334771594,1.0
0.9635211200339473,1.0
0.36022046660136153,1.0
0.23728581541505456,1.0
0.46559158964959346,1.0
0.0,0.0
0.6097960516444378,1.0
0.5070046883572243,1.0
0.46574011253860803,0.0
0.5366160510834068,1.0
0.18634968920169692,1.0
0.6708850313664181,1.0
0.6724753828140777,1.0
0.0,0.0
0.3644379736450447,1.0
0.5739466705581844,1.0
0.45310372948029976,1.0
0.23627934268037132,1.0
0.5589867731637548,1.0
0.0,0.0
0.3019776008692294,1.0
0.3826997825454721,0.0
0.24890257579036712,1.0
0.34670495772888854,1.0
0.19495396998395131,1.0
0.8120704763081643,1.0
0.2186437914400754,1.0
0.32526934853058265,1.0
0.12585733799042842,1.0
0.16532930725299,1.0
0.40776495954651226,1.0
0.5288159389089953,1.0
0.557243248077008,1.0
0.5082168124783188,1.0
0.10453953812365624,1.0
0.3427009480240404,1.0
0.27414729435271745,1.0
0.5553649342694005,1.0
0.35201817808839664,1.0
0.26412622843563405,1.0
0.3822416561529689,1.0
0.2371287333052141,1.0
0.5480167961723827,1.0
0.4701836826495973,1.0
0.3598306999325538,1.0
0.6869812113428471,1.0
0.4730868511089854,1.0
0.8178630080320595,1.0
0.3232341406839052,1.0
0.6309027410705621,1.0
0.22383592723558277,1.0
0.6935826734664428,1.0
0.0,0.0
0.5005697418933046,1.0
0.7307339684615979,1.0
0.12301510746192257,1.0
0.9336964500404532,1.0
0.12776821305080288,1.0
0.3946334441704078,1.0
0.0,0.0
0.4474281997841505,1.0
0.44049346425010416,0.0
0.46671449019594613,1.0
0.625042757964779,0.0
0.4469609709664133,1.0
0.5723707615451987,1.0
0.16652626966875017,1.0
0.1329819749842045,1.0
0.10117182985840412,1.0
0.32732343348069515,1.0
0.5965185843467711,1.0
0.5753051257435122,1.0
0.18375408247748215,1.0
0.2722966859706344,1.0
0.8845670286883287,1.0
0.32518241181638396,1.0
0.0,0.0
0.12322221339567863,1.0
0.669247980345756,1.0
0.6874003620688458,1.0
0.0860300230116291,1.0
0.1450532824051156,1.0
0.06340226620937228,1.0
0.46729327199095705,1.0
0.30034818272080965,1.0
0.4272516223582419,1.0
0.0,0.0
0.5323786515542013,1.0
0.6894515159159877,1.0
0.11559008743431143,1.0
0.4727492260610173,1.0
0.2732804661661379,1.0
0.4062644679130112,1.0
0.150416642632206,1.0
0.6167597380726768,1.0
0.5566199095153306,1.0
0.12992732752341984,1.0
0.8604916921632695,1.0
0.36862184503166384,1.0
0.35703182972049197,1.0
0.7143344383348107,1.0
0.6584539305556141,1.0
0.2387842582776054,1.0
0.1889753332289188,1.0
0.2975643131534751,1.0
0.5739868126636183,1.0
0.10471402478281178,1.0
0.20515662323216555,1.0
0.9134340363144311,1.0
0.3262706863329963,1.0
0.19868678964025488,1.0
0.10425951575151782,1.0
0.09811571084387483,1.0
0.18088833710036267,1.0
0.31702410585400864,1.0
0.5419483956393307,1.0
0.21950058885208446,1.0
0.5434029629915704,1.0
0.20141627874427526,1.0
0.559065922947739,1.0
0.41245590374412266,1.0
0.36262321075158255,1.0
0.20313284268556986,1.0
0.3642974857796011,1.0
0.17648162986083493,1.0
0.38551552110507625,1.0
0.3619403347860395,1.0
0.626922607350223,1.0
0.4162655343042929,1.0
0.3268743614953564,1.0
0.1835234626954887,1.0
0.22374480594673285,1.0
0.5287014688340208,1.0
0.11231639154582229,1.0
0.3726631557728539,1.0
0.17098872788731523,1.0
0.5857455914803285,1.0
0.8573154999653219,0.0
0.5481229381134893,1.0
0.6523813044324767,1.0
0.3420310099270045,1.0
0.07424461217331624,1.0
0.8035818900616483,1.0
0.5830846931869615,1.0
0.15458037143919245,1.0
0.746411691973278,1.0
0.11398141409214135,1.0
0.8889442408288795,0.0
0.6395323193722473,1.0
0.4150217392654638,1.0
0.22491129089385176,1.0
0.26830797802382245,1.0
0.16896944503319666,1.0
0.20030545174118508,1.0
0.15674953469315556,1.0
0.349651658569468,1.0
0.6094243507737716,1.0
0.6732199880082672,1.0
0.624929070184181,1.0
0.0,0.0
0.3814014569868629,1.0
0.2190770344689934,1.0
0.48757979078769376,1.0
0.40866685792997215,1.0
0.5601636590247274,1.0
0.16685083680303814,1.0
0.4796190311618074,1.0
0.4507509311246314,1.0
0.3051165090372341,1.0
0.3170457429960436,1.0
0.5386491941531104,1.0
0.9603993092996901,0.0
0.4975438482525534,1.0
0.4065170699669114,1.0
0.5292374655290408,1.0
0.8129709421525613,1.0
0.3321861693233301,1.0
0.42184834310966357,1.0
0.765194742016226,1.0
0.281720088987766,1.0
0.2806697637514297,1.0
0.5025855994584907,1.0
0.6039574215737806,1.0
0.28506582898638166,1.0
0.5484121199323182,1.0
0.27147929238624524,1.0
0.5693048198343988,0.0
0.07452877510354261,1.0
0.13295652940905978,1.0
0.28097844190671095,1.0
0.3166970157703375,1.0
0.2823894218570553,1.0
0.7152001741103176,1.0
0.8294570428557697,1.0
0.21059513773973615,1.0
0.7442242048240506,0.0
0.35507189719984433,1.0
0.11323572248913694,1.0
0.36428842136867257,1.0
0.22878675722795805,1.0
0.13122885028513354,1.0
0.13290550820983382,1.0
0.7982963511186298,0.0
0.26948499193297915,1.0
0.2577368801302562,1.0
0.7765834985939377,0.0
0.20012762882659985,1.0
0.1576883649740517,1.0
0.41377265123488716,1.0
0.2774762440331533,1.0
0.473017799124793,1.0
0.24462828737991282,1.0
0.09828303480771483,1.0
0.2566969748149259,1.0
0.5695727806677926,1.0
0.4416139718960106,1.0
0.12169243574187716,1.0
0.12483738618358364,1.0
0.5621977204400039,0.0
0.50499224507683,1.0
0.13319368765146988,1.0
0.3839840598177253,1.0
0.2866333128289842,1.0
0.12856962162004582,1.0
0.33226475489500196,1.0
0.7902135895835469,1.0
0.3283652205041103,1.0
0.7748548861187912,1.0
0.09199393422545521,1.0
0.3131919708254296,1.0
0.6597392712280241,1.0
0.42215324284312894,1.0
0.10500084271211207,1.0
0.264667811232699,1.0
0.35269152146683647,1.0
0.23037804602834244,1.0
0.0,0.0
0.17814111832468438,1.0
0.2616972614177744,1.0
0.5314808697197946,1.0
0.33495628471498184,1.0
0.8384560111585428,1.0
0.29626123980827845,1.0
0.6466531649393135,1.0
0.2072233949562987,1.0
0.5884612433774215,0.0
0.8831715695784608,1.0
0.21677831046144824,1.0
0.5562530614707786,1.0
0.7420735945515564,1.0
0.16144875200393027,1.0
0.38128343757627636,1.0
0.35513078836052925,1.0
0.1510301004757788,1.0
0.0808820508348469,1.0
0.9300470487744064,1.0
0.48712579394913735,1.0
0.30815099891273956,1.0
0.8214304994755222,1.0
0.2227380831179393,1.0
0.4195449443430115,1.0
0.2582476053156326,1.0
0.3662730591858989,1.0
0.718994306838669,1.0
0.5686293296481173,1.0
0.0,0.0
0.7714364817766555,1.0
0.9173495287103037,1.0
0.19779173583240173,1.0
0.7212517203010975,1.0
0.1487051916148996,1.0
0.8862733157624483,1.0
0.7262823983402131,1.0
0.11686957890567262,1.0
0.4420741060440303,1.0
0.33964336245764937,1.0
0.6005077224554523,0.0
0.21399805225306467,0.0
0.4970507276917795,1.0
0.4352661992355058,1.0
0.5414274085924258,1.0
0.7489353166107051,1.0
0.19538348060836963,1.0
0.11374805027757162,1.0
0.3080252175813505,0.0
0.4065374386316196,1.0
0.5219392772280815,1.0
0.0,0.0
0.5275948154014407,1.0
0.23453436904853842,1.0
0.33011396955662997,1.0
0.2432165461430973,1.0
0.6533202797679563,1.0
0.6180919743918718,1.0
0.871684177884454,1.0
0.12015681689003888,1.0
0.4626987090615211,1.0
0.22748417506759377,1.0
0.8378328216529551,1.0
0.3333743754441052,1.0
0.10287005289803552,1.0
0.6132774536925467,1.0
0.5716553253272654,1.0
0.12215127540278248,1.0
0.6902602472407762,1.0
0.204912810485673,1.0
0.3461543495355759,1.0
0.25188760005201205,0.0
0.7634950994424248,1.0
0.4654249969609312,1.0
0.32948685257313626,1.0
0.6677036352102257,1.0
0.2690264773944171,1.0
0.5130195527446779,1.0
0.0,0.0
0.18582459761025616,1.0
0.34545889883817393,1.0
0.35115431601796354,1.0
0.5602103916101524,1.0
0.0,0.0
0.21458631261485062,1.0
0.36591971922442434,1.0
0.0780153530993557,1.0
0.0,0.0
0.2701962585819082,1.0
0.1324579527951788,1.0
0.12246215138510408,1.0
0.09909762233618746,1.0
0.2550887216308606,1.0
0.0,0.0
0.18063023597716787,1.0
0.24122135735555128,1.0
0.5191282864550648,1.0
0.08289589164112865,1.0
0.7331127716028409,1.0
0.3475320079470583,1.0
0.0,0.0
0.0,0.0
0.19928347617280018,1.0
0.3765936578168425,1.0
0.41866409888174516,1.0
0.5237047485731834,1.0
0.10633187457807214,1.0
0.653986257374664,1.0
0.3815399881159882,1.0
0.2898032196617555,1.0
0.0,0.0
0.6500290622861091,1.0
0.3965381959265888,1.0
0.4077028891894994,1.0
0.40338194222147594,1.0
0.24970825696738874,1.0
0.49831230942372384,1.0
0.19314742818407815,1.0
0.5696106469168241,1.0
0.769939318395573,1.0
0.3990690722928347,1.0
0.5312105750081648,1.0
0.0,0.0
0.4672392416593971,1.0
0.5491401448873807,1.0
0.8887544924267456,1.0
0.6150868135528533,1.0
0.5825098808856675,1.0
0.12354117342001691,1.0
0.5438091898543327,1.0
0.16322458724895705,1.0
0.6661259105140003,1.0
0.3547878423102735,1.0
0.3392604443659546,1.0
0.15198902631861477,1.0
0.13893198296625808,1.0
0.7828335924980236,1.0
0.09946076398602699,1.0
0.0,0.0
0.3396813497522304,1.0
0.25929031868763186,1.0
0.0,0.0
0.6773368711872907,1.0
0.4961574345464621,1.0
0.1437794900783369,1.0
0.5142952147750246,1.0
0.08541745550308866,1.0
0.16402672309187283,1.0
0.22455019101232798,1.0
0.3022820074171091,1.0
0.3824767666248041,1.0
0.7255949036366434,1.0
0.7798522686288325,1.0
0.14245165941698712,1.0
0.3454677121546159,1.0
0.4113163259221282,1.0
0.3322538317846466,1.0
0.6157280948663701,1.0
0.08421117057927807,1.0
0.5545102916682447,1.0
0.954948822286878,0.0
0.7430602158161514,1.0
0.6129453497221551,1.0
0.10346273792481808,1.0
0.12434537604065854,1.0
0.7441677535815043,1.0
0.31281100046666444,1.0
0.19386971898138317,1.0
0.5715253244080492,1.0
0.8743076370895286,1.0
0.1990242986445554,1.0
0.3269615022863488,1.0
0.7344573715744658,0.0
0.6229703371148858,1.0
0.38164402926656926,1.0
0.16256812522295316,1.0
0.7976613471672778,1.0
0.1581304883446335,1.0
0.14187847472816184,1.0
0.18805520298482792,1.0
0.27507450426087887,1.0
0.5472955017500132,1.0
0.5460019019697091,0.0
0.25183670490021726,1.0
0.3198408087765019,1.0
0.9252809803076083,1.0
0.580592403340785,1.0
0.5766445577704444,1.0
0.14456092313081292,1.0
0.30876391455228225,1.0
0.6323663018070036,1.0
0.20645011097030785,1.0
0.568114599955849,1.0
0.7743833416770896,1.0
0.3724007270211773,1.0
0.24827403627157496,1.0
0.3481719747659322,1.0
0.5693066675296845,1.0
0.2991558770573808,1.0
0.18766510519141866,1.0
0.4017262691933712,1.0
0.21170585270066544,1.0
0.8125811264653073,1.0
0.5067271969374803,1.0
0.39331011020115847,1.0
0.6733711759001197,1.0
0.6042010342449853,1.0
0.48490355172160937,1.0
0.7649220734113023,1.0
0.0,0.0
0.2599288919821241,1.0
0.2573412422521182,1.0
0.5944509563004048,1.0
0.7635480743768399,1.0
0.11133300649901257,1.0
0.7819600637900441,1.0
0.5063704496938493,1.0
0.0,0.0
0.38091195378729825,1.0
0.5477444706965784,1.0
0.30994261009423596,1.0
0.135912810854812,1.0
0.5307393436842891,1.0
0.22725487178099613,1.0
0.3257913639644685,1.0
0.0,0.0
0.3420023051254164,0.0
0.1089423919131347,1.0
0.2820298745597669,1.0
0.30739630092063974,1.0
0.5858269320887182,1.0
0.7638043808246997,1.0
0.26339564451763664,1.0
0.3725357098150677,1.0
0.08631997311956496,1.0
0.16349201488170806,1.0
0.7375292735280992,1.0
0.4552313200905185,1.0
0.36172957047564047,1.0
0.2990268034871253,1.0
0.10956481412999253,1.0
0.9089941475887433,0.0
0.7502820153721026,1.0
0.5334032020915438,1.0
0.5412694221422827,0.0
0.6330136143900815,1.0
0.13241816082149915,1.0
0.15138813520388927,1.0
0.3741120760000869,1.0
0.17923384751758675,1.0
0.8797856594638707,1.0
0.33407678476002856,0.0
0.14695754497721758,1.0
0.2984084457997458,1.0
0.5514559733313087,1.0
0.31660080856766326,1.0
0.23498530473518686,1.0
0.8001897846157613,1.0
0.3941600480319143,1.0
0.5235994669558162,1.0
0.4296945126154026,1.0
0.6516684451842543,1.0
0.40063918212359395,1.0
0.1654211998320756,1.0
0.3624437212098477,1.0
0.22387800106792355,1.0
0.1397560540633882,1.0
0.15254299377601477,1.0
0.6442114521252233,1.0
0.5293406523581417,1.0
0.10786901600285281,1.0
0.2474050862865642,1.0
0.5150702614243037,1.0
0.8241927989260431,1.0
0.3122994989891703,1.0
0.17595238970829508,1.0
0.07884005343326672,1.0
0.6215367076415488,1.0
0.498679845727267,1.0
0.21933464140622672,1.0
0.12043542673064334,1.0
0.14420747512868326,1.0
0.12584295557834135,1.0
0.727837762622237,1.0
0.1711900366395973,1.0
0.3528819971426427,1.0
0.8988728589579527,1.0
0.5557644726152806,1.0
0.5745869604986487,1.0
0.0,0.0
0.3823398511036302,0.0
0.14420931282020488,1.0
0.3374505983226985,1.0
0.5065018361344356,1.0
0.0,0.0
0.17931462091253492,1.0
0.13820220835280095,1.0
0.2389058760422489,1.0
0.0,0.0
0.45202571682521553,1.0
0.19335296852870432,1.0
0.4550543605008017,1.0
0.4827500073450137,1.0
0.5844961733255261,1.0
0.3603792403477635,0.0
0.12052370795077794,1.0
0.805150268240789,0.0
0.28230035234028517,1.0
0.12493662852837861,1.0
0.5188581067867255,1.0
0.1726781966327149,1.0
0.5642974755757613,1.0
0.7884046938979088,1.0
0.5470020823365811,1.0
0.10088486887527282,1.0
0.08460382933637556,1.0
0.6805310381491245,1.0
0.35616069491333535,1.0
0.4932867903259126,1.0
0.14055219565067123,1.0
0.15613746737283485,1.0
0.47889580201140136,0.0
0.1497224334019669,1.0
0.6376514025851416,1.0
0.10557778481484803,0.0
0.2552743304752836,1.0
0.5344719062438474,1.0
0.17686482905831014,1.0
0.737613897371967,1.0
0.1824652194796248,1.0
0.29300686819149346,1.0
0.6670845192375046,1.0
0.31833586546783943,1.0
0.805682385475972,0.0
0.37716575009459463,1.0
0.7233580999296456,1.0
0.3435167189978423,1.0
0.3226905701388527,1.0
0.2577930412636342,1.0
0.3608958957646804,1.0
0.45572404050071613,1.0
0.5188601255463827,1.0
0.20964720803473647,0.0
0.4991253513705951,1.0
0.23206667345715548,1.0
0.28028061231413304,1.0
0.38557406913664183,1.0
0.7919520427617392,1.0
0.43077874461081844,1.0
0.48728797297694326,1.0
0.4909024781116109,1.0
0.5633300545361921,1.0
0.5324509747693549,1.0
0.5055806584962115,1.0
0.32108009311796026,1.0
0.19659692322561284,1.0
0.38934693386186536,1.0
0.85774059792926,1.0
0.6306289870572006,1.0
0.11877136054420134,1.0
0.20328064230241782,1.0
0.25928983650618775,1.0
0.24245075997852883,1.0
0.8503362706883237,1.0
0.798128585988779,1.0
0.15604218651874513,1.0
0.5249630530719078,1.0
0.6008481115435256,1.0
0.47999729650267664,1.0
0.39151010486094906,1.0
0.49506548764793656,1.0
0.08055676843140391,1.0
0.5326240328909528,1.0
0.1068501546063283,1.0
0.7730431883787436,1.0
0.6725780824598515,1.0
0.13872502608859216,1.0
0.5165926512980907,1.0
0.3140480699746835,1.0
0.2814987476972597,1.0
0.6035899292868008,1.0
0.3012881384252011,1.0
0.5977807733072145,1.0
0.4513141890780359,1.0
0.13113284815962967,1.0
0.26905968088885857,1.0
0.28309675902732545,1.0
0.20964722704188876,1.0
0.08056847083500651,1.0
0.8704377578578444,1.0
0.18729528802959017,1.0
0.6914222354957951,1.0
0.1812057775528877,1.0
0.5393428311680255,1.0
0.37821278309206496,1.0
0.20768951535693958,1.0
0.4395100451904952,1.0
0.5107759324726135,1.0
0.0695442784424336,1.0
0.48528216519348,1.0
0.07497294224319306,1.0
0.2183725653779791,1.0
0.15370827927178166,1.0
0.0,0.0
0.0,0.0
0.615586186466381,0.0
0.7179515454486007,1.0
0.12647276557521314,1.0
0.3978211286929061,1.0
0.0,0.0
0.6658772279349949,0.0
0.4128076681127033,1.0
0.6561413373290952,1.0
0.08780175771362586,1.0
0.39020092021607633,1.0
0.10988382617390569,0.0
0.5088046166684479,1.0
0.19406004960260503,1.0
0.0,0.0
0.38017833472717966,1.0
0.5752132101557685,1.0
0.4185487544777611,1.0
0.24215174746041734,1.0
0.0,0.0
0.15908421423073094,1.0
0.17235751396014587,1.0
0.6824851334732407,1.0
0.37144509041607865,1.0
0.570354127687895,1.0
0.19919363536579437,1.0
0.6702778188729641,1.0
0.5812231266813472,1.0
0.28485777269500767,0.0
0.2624585218793247,1.0
0.3613726881811896,1.0
0.1010310628879334,1.0
0.8332691563502657,1.0
0.23381578964782834,1.0
0.24215325102620788,1.0
0.6708688632823843,1.0
0.8199484237719172,1.0
0.23408846525538696,1.0
0.5217010645889038,1.0
0.5182411476256106,1.0
0.7699853047001737,1.0
0.23812282838219723,1.0
0.5636467667146676,1.0
0.1955539727643969,1.0
0.6081734420580731,1.0
0.5399273111072422,1.0
0.6637724639143983,1.0
0.17866834071794413,1.0
0.6017776433254056,1.0
0.19723976812750665,1.0
0.37601846037061915,1.0
0.20185175961529156,1.0
0.740803715697413,1.0
0.21947165496429122,1.0
0.7968044037003081,1.0
0.46589435057822826,1.0
0.5430276787724946,1.0
0.1968710703869152,1.0
0.4603392491991345,1.0
0.3204026301893377,1.0
0.0,0.0
0.09498363324620707,1.0
0.6463292860640166,1.0
0.3208340135184531,1.0
0.6645700030275692,0.0
0.3383645252324805,1.0
0.3964008982616152,1.0
0.4402689147523522,1.0
0.8124882725244627,1.0
0.084403680020388,1.0
0.6782748421448241,1.0
0.1377669895804119,1.0
0.5872351570023446,1.0
0.496178253380569,1.0
0.35095662062538446,0.0
0.7012500626973428,1.0
0.5984576600190072,1.0
0.07208476842627398,1.0
0.6634407190791487,1.0
0.7188471124495677,1.0
0.2831036246108374,1.0
0.360088132804286,1.0
0.07565677857011899,1.0
0.126648129564507,1.0
0.18751572397941763,0.0
0.25704831902540093,1.0
0.44504175276652447,1.0
0.16697878795092702,1.0
0.0,0.0
0.3095015611279508,1.0
